cell_id,latitude,longitude,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,source,OC_D1,TOTN_D1,BULK_D1,SAND_D1,SILT_D1,CLAY_D1
2608,44.8015,10.50629,-0.24957429,-0.0332896,-0.1557691,0.09497496,0.06633265,-0.03654477,0.09504311,-0.17798483,0.07182338,0.06693764,0.02685317,0.03864818,-0.18000863,0.01344949,0.03014769,0.06343474,0.15754741,-0.18024206,0.04185766,-0.110529,0.05826313,0.15795029,-0.12330398,0.01401085,-0.17585186,-0.04776386,0.12241566,0.06379477,0.15890866,-0.12790175,-0.16886119,-0.1107351,-0.07122099,0.16828503,-0.08656672,-0.03732911,-0.16235994,-0.16552037,0.24756184,0.07251644,0.06521917,-0.04958452,-0.22993994,0.12762891,0.03463136,0.1999805,-0.09808556,-0.15309411,0.00647828,-0.1460665,0.18625057,0.06758237,-0.11724545,0.04396409,-0.25557591,0.13137551,0.03681989,0.02065627,0.00962206,-0.26000965,-0.01399105,0.084147,0.01616384,0.09600934,SIMULATED,1.562,1.41,1.41,40,40,20
2450,44.7835,10.50629,-0.13724833,0.11324824,-0.12953133,0.13268742,0.08602465,-0.2002221,0.02729158,-0.16059713,0.1638561,0.08125519,-0.07033776,0.04295798,-0.199188,0.03759021,0.07313605,0.16132017,0.10057483,-0.09477033,-0.04860586,-0.12654992,0.07951719,0.14054311,-0.08776513,0.05070528,-0.13271228,0.0594771,0.09308691,0.05345211,0.2919177,-0.11760226,-0.02560404,0.15346509,-0.03565832,0.10017595,-0.07346726,-0.10263307,-0.04258804,-0.04539112,0.21134632,0.02896329,0.05714853,0.08213275,-0.23073468,0.11540249,-0.07233231,0.22055432,-0.04534756,-0.14913791,0.00120184,-0.09233608,0.27078144,0.09178109,0.00543498,0.02651022,-0.18867196,0.19373325,0.05584183,-0.00028384,0.08577702,-0.23866979,0.14042089,0.02752813,0.10422382,0.15231199,SIMULATED,1.562,1.41,1.41,40,40,20
3951,44.9545,10.50629,-0.16782577,0.08872723,-0.08752422,0.12185321,0.12881279,0.01755412,-0.02685818,-0.20659134,0.16989233,0.11526274,0.0520227,0.23382316,-0.13727941,0.03774868,0.08397795,0.09067627,0.25856007,0.0033857,0.0080673,-0.17780844,-0.09076428,0.25873266,0.03839443,0.19496884,-0.08091701,-0.04455179,0.15702541,0.00492757,0.10572644,-0.06412592,-0.17279981,-0.01419284,-0.10179825,0.29784426,0.0705734,-0.03440982,-0.00147925,-0.18903537,0.11402716,0.01629267,-0.10255228,-0.04996016,-0.13605013,-0.0912221,0.11066677,0.21036752,0.22638001,0.0077839,-0.00365943,-0.15466242,-0.02191924,0.15152738,0.03516169,0.06260435,-0.13008003,-0.08303801,0.08612796,0.07145503,0.09862392,-0.05941327,-0.14750856,-0.01222051,0.03082489,0.16557899,SIMULATED,1.562,1.41,1.41,40,40,20
2292,44.7655,10.50629,-0.11548428,-0.0037862,-0.19165642,0.22882571,0.1213412,-0.03856452,-0.06464141,-0.24845941,0.10748994,-0.00188051,0.11192476,-0.0185196,-0.15858394,0.01686538,-0.06651447,-0.03643892,0.21337967,-0.15804284,-0.00322481,-0.17695198,0.13935249,0.14389086,0.0131787,0.08144002,-0.30611928,-0.0412765,0.04270464,0.07560907,0.07939237,-0.19623849,-0.15992776,-0.15648015,0.04693352,0.19989549,-0.03702985,0.05343786,-0.15647225,-0.10077224,0.17003071,0.07395576,0.0459227,-0.06428775,-0.16379128,0.17590733,-0.06080395,0.16763825,-0.15597128,-0.21101508,-0.03148395,-0.08961738,0.06594061,0.03215101,0.02697974,-0.00180698,-0.1525754,0.02941934,0.17015465,0.03666779,0.01385993,-0.17422067,-0.01500175,0.03003139,0.05175807,0.17096868,SIMULATED,1.562,1.41,1.41,40,40,20
4267,44.9905,10.50629,-0.03754992,0.00921971,-0.20581262,0.21070412,-0.0176247,-0.03306231,-0.02344838,-0.27141999,0.13483758,0.15154156,0.01290059,0.09516303,-0.24249678,-0.00224189,0.01050272,-0.01204649,0.1558936,-0.10028217,0.00141858,-0.18835051,-0.02934145,0.25851632,0.06244781,0.09198721,-0.07738305,-0.12030477,0.0121982,0.02699632,0.1111648,-0.03935959,-0.0846514,0.03979784,-0.07942561,0.16030946,0.08785441,0.00440167,-0.14049344,-0.22858593,0.15401426,0.05931252,0.02071549,0.08435736,-0.0950077,-0.0894564,-0.05294516,0.09221687,0.19862815,-0.13321859,-0.05145799,-0.1554217,0.00799483,0.24271713,0.01586442,0.09332604,-0.20617819,-0.24392218,0.11727665,-0.00945134,0.21836995,0.04478368,-0.10288791,-0.03417409,-0.04978786,0.1619812,SIMULATED,1.562,1.41,1.41,40,40,20
3872,44.9455,10.50629,-0.00567389,0.06864994,0.01348472,0.15192382,0.08460222,-0.04298435,0.07387251,-0.27395297,0.17210214,0.14798793,0.08193242,0.00069363,-0.22393733,0.04229738,-0.06272688,0.08879312,0.26548075,-0.07752765,0.04637818,-0.01865404,-0.11290106,0.28973483,-0.16038533,-0.05091131,-0.09168895,-0.02686744,0.08781951,0.08672078,0.13869513,-0.07753888,-0.09510338,0.03667516,-0.15151696,0.23539313,0.05418473,0.03738668,0.13279015,-0.15001291,0.11384621,0.03289397,0.13265205,0.01175259,-0.25251238,0.05082362,-0.13344435,0.08724333,0.20021809,-0.06815461,0.0382063,-0.06894397,0.04511958,0.166965,0.10219828,0.14482131,-0.10598963,0.03475037,0.03262905,0.107323,0.24324449,-0.11278859,-0.09515588,0.0449939,0.03885504,0.16832931,SIMULATED,1.562,1.41,1.41,40,40,20
1,44.5045,10.50629,-0.09063109,0.05422916,-0.21084887,0.25681837,0.14498893,-0.11021659,-0.12728188,-0.22227085,0.10416201,-0.03497448,0.06437929,0.13551086,-0.15785178,0.12220233,0.01659105,0.18005522,-0.0223494,-0.15025329,0.07788486,-0.01617422,-0.02700708,0.08781087,-0.10281784,-0.03268305,-0.25143509,0.11683181,0.08797293,-0.04498962,0.1004708,-0.22918824,0.04400373,0.1338211,0.09390798,0.19853733,-0.09466573,0.04962429,0.0410722,0.11452074,0.0622618,-0.09339617,-0.02721429,-0.16496275,0.01702846,0.14384093,0.12861203,0.09768718,-0.23909303,0.10745605,0.01478474,0.07433882,0.12105062,-0.1802435,-0.06964831,-0.07027003,0.02780868,0.12891714,-0.11116563,0.0803948,-0.20189747,-0.09676121,0.17868642,-0.05451175,0.13296389,-0.14685006,SIMULATED,1.562,1.41,1.41,40,40,20
3635,44.9185,10.50629,-0.11430667,-0.03100897,-0.06319541,0.22100533,0.10796236,-0.08171444,0.00015661,-0.2372057,0.05774569,0.09006076,0.07605171,0.11945945,-0.18290494,0.00012394,0.01556152,0.18136531,0.10259464,-0.05113737,0.03493741,-0.2366834,0.04595414,0.20629313,0.07458472,-0.00120446,-0.06157541,-0.06714791,0.06249966,0.05315561,0.19412528,-0.00917305,-0.12800932,0.07487925,-0.12209776,0.17568032,0.01552448,-0.0233741,0.00324982,-0.24266014,0.06133251,-0.04873092,0.17101284,0.01262456,-0.23281077,0.05348247,-0.01539782,0.05317044,0.10012255,-0.20121447,-0.00191252,-0.11241296,0.1796028,0.16464351,-0.07981603,-0.00162249,-0.23295858,-0.07057449,0.10327923,0.04250448,0.08952008,-0.12324806,-0.14368816,-0.07751337,-0.0078972,0.33672554,SIMULATED,1.562,1.41,1.41,40,40,20
2687,44.8105,10.50629,-0.02096991,-0.10381025,-0.17002443,0.1949693,0.01699739,-0.12920002,0.02024122,-0.02501887,0.11028214,0.03197063,0.09917541,0.10237425,-0.28404095,-0.09444781,-0.02606977,0.16240963,0.1544022,-0.05880938,-0.06562819,-0.07139324,-0.0465554,0.0563246,-0.06760166,0.16114491,-0.23605588,-0.02992608,-0.0025179,0.08723963,0.21444855,-0.08819426,-0.1003506,0.05381858,-0.04839624,0.1832173,-0.0389526,0.05505661,-0.00421985,-0.09344283,0.20806564,0.12316356,0.14050575,-0.06580594,-0.19213231,0.08424528,-0.11465258,0.12495182,0.09511815,-0.03908894,-0.00953852,-0.12934874,0.21951356,0.12334711,-0.08692131,0.005708,-0.2807888,0.11230998,0.01492357,0.03712889,0.1475798,-0.26629711,0.01740961,-0.1393889,0.03853334,0.20068381,SIMULATED,1.562,1.41,1.41,40,40,20
5215,45.0985,10.50629,-0.10536983,0.02901359,-0.10475316,0.2252153,-0.01122026,0.05237676,-0.01868148,-0.23504147,0.11397545,0.09430673,-0.01528009,0.19577503,-0.24453833,0.07112324,0.11475137,-0.0199634,0.11355079,-0.02209229,-0.01149493,-0.1320239,-0.04797711,0.09725247,-0.06360824,0.00159064,-0.079133,-0.14881623,0.22151542,0.01242929,0.17569145,-0.00364591,-0.04828701,-0.03284315,-0.13224917,0.12003143,0.2023288,-0.1733716,-0.12816072,-0.1351648,0.01854012,0.1217716,0.02975811,0.16015327,-0.0758451,-0.16945608,-0.00775414,-0.073776,0.2633064,-0.04890562,-0.13427559,-0.10831492,-0.07124013,0.19346798,0.05255872,0.15817232,0.01001764,-0.13540249,0.02445965,-0.14225159,0.14207651,0.13817515,-0.17147283,-0.04311388,-0.26062793,0.03979279,SIMULATED,1.562,1.41,1.41,40,40,20
2845,44.8285,10.50629,-0.04582941,-0.03107113,-0.10726021,0.26332412,0.121769,-0.15294031,-0.04095716,-0.15541695,0.10872878,0.04108316,-0.01416973,0.03961274,-0.08407059,-0.02557693,0.01438898,0.0864615,0.14364582,-0.2002207,0.08295443,-0.20349758,-0.03584647,0.19886417,-0.00991977,0.01687931,-0.19659588,-0.02255361,0.17883457,0.14008839,0.06399156,-0.09575507,-0.18502397,-0.02072108,-0.08650045,0.1970354,0.00299077,-0.06725598,-0.19992103,-0.21747817,0.26105446,-0.01129589,0.0577372,0.04880966,-0.13677032,0.10593031,-0.02757376,0.15867017,0.03468628,-0.12829304,-0.05159117,-0.1126242,0.1709616,0.06246888,0.05199466,0.04504109,-0.32821097,0.12395698,0.16619087,0.02834483,0.09093615,-0.10399206,-0.01106602,-0.06216532,-0.0357351,0.13320651,SIMULATED,1.05,1.13,1.42,37,42,21
3319,44.8825,10.50629,-0.15790401,0.09835874,-0.08389946,0.1055649,0.13189724,-0.14859992,-0.07333113,-0.07820115,0.09851791,0.0707356,0.06427457,0.15680821,-0.20604838,-0.11854214,0.06753638,-0.01526953,0.19444056,-0.17481915,0.08703269,-0.07804638,0.00484401,0.17985018,-0.03561634,0.04771229,-0.04468494,-0.15447741,0.17428604,-0.04057839,0.0544126,-0.11877701,-0.0246525,0.12420953,-0.08941625,0.20448044,-0.02191891,-0.1581822,-0.20853438,-0.11246766,0.18943718,0.02729416,-0.09331442,-0.00136009,-0.2776882,0.10337929,-0.07655438,0.08162472,0.19416696,-0.07716602,0.10285766,-0.10138625,0.07310021,0.10894027,-0.0777632,-0.09009089,-0.13596543,0.08280689,0.14500938,-0.00333738,0.20226095,-0.20706126,0.01450501,0.11188683,-0.09966094,0.23821224,SIMULATED,1.05,1.13,1.42,37,42,21
3003,44.8465,10.50629,-0.1452936,0.04631504,-0.03337233,0.15044935,0.1877765,-0.0123787,-0.04630143,-0.22785584,0.08485717,0.15520163,0.0063376,0.10714884,-0.17664506,-0.03798336,0.04462357,0.174927,0.17815157,-0.04316834,0.03159556,-0.0760369,0.00584017,0.16516449,-0.06846981,-0.03204021,-0.26710153,-0.06215436,0.18067057,0.01178328,0.1356667,-0.07922312,-0.20866606,-0.03049242,-0.02587852,0.13662351,0.09659254,-0.0351531,-7.638e-05,-0.15229246,0.18559922,0.07960482,0.22087277,-0.10631669,-0.20309054,0.0875954,0.0088835,0.09082693,0.05372032,-0.12685412,-0.15004554,-0.16969558,0.1137852,0.16226907,0.15199765,0.11237939,-0.19583149,0.01441554,0.16166116,0.03599282,0.16279147,-0.16829351,-0.00344834,0.0408341,0.08834804,0.13459605,SIMULATED,1.05,1.13,1.42,37,42,21
3240,44.8735,10.50629,-0.08913446,-0.14738353,-0.14428945,0.09027589,0.15217897,-0.00686547,-0.09209923,-0.22151121,-0.02879506,0.12474646,0.06697451,0.08959803,-0.12822591,-0.00478776,0.05105173,0.05327745,0.13295978,-0.23174881,-0.0890673,-0.07768607,-0.00914578,0.21528049,0.04415627,0.02013421,-0.12983053,-0.14162586,0.0265123,-0.0272982,0.12596297,-0.09816048,-0.12465592,-0.0554534,-0.07093103,0.2185379,-0.14073805,0.00807931,-0.17358375,-0.17621257,0.13880362,-0.00977734,0.08036448,0.0612369,-0.2688341,0.0870692,-0.01273171,0.20460478,0.15566823,-0.00334919,-0.08949059,-0.157439,0.09672573,0.16260751,-0.0874538,-0.04414911,-0.24444185,-0.10554505,0.12971743,0.05406719,0.15337522,-0.19757293,-0.08132208,-0.08977303,-0.03835285,0.1900199,SIMULATED,1.05,1.13,1.42,37,42,21
3161,44.8645,10.50629,-0.19917956,-0.04098544,-0.15545608,0.24614035,0.15352565,-0.0776974,-0.01799669,-0.12890844,0.0041641,0.0335261,0.00533015,0.1092944,-0.17264727,-0.13586136,-0.08867256,0.15520604,0.10029979,-0.12164312,-0.04408563,-0.20500552,-0.06426401,0.17606732,0.01169078,0.10477351,-0.2123195,-0.01347652,0.07717129,-0.0551369,0.15731761,-0.11173492,-0.1305733,0.02699603,0.12737042,0.20091114,0.03819986,-0.02311501,4.358e-05,-0.08519959,0.15735086,0.01218681,0.0823766,0.00261838,-0.18431713,0.16894855,0.01156697,0.18515248,-0.02228726,-0.06517344,0.11846629,-0.19314142,0.20680041,0.13511455,-0.02062937,0.10101183,-0.24286436,0.07807229,-0.0482343,0.05100642,0.16384133,-0.06576839,0.02557396,0.15164447,-0.06610238,0.24139853,SIMULATED,1.05,1.13,1.42,37,42,21
3082,44.8555,10.50629,-0.12453956,0.05114882,-0.17597346,0.28525132,0.09505661,-0.05889674,-0.03628723,-0.08597793,0.05901475,0.06145243,-0.05369319,0.19444574,-0.2270513,-0.01725442,0.08908352,0.12384038,0.22417335,-0.10053483,-0.01255741,-0.09248566,-0.09770299,0.1718095,-0.11415571,-0.03862885,-0.04172983,-0.01885817,0.12964329,-0.0015471,0.09238596,-0.1737156,-0.08863416,0.04547815,-0.10479836,0.18900825,-0.04931604,0.05971678,-0.01600925,-0.18879888,0.1554061,0.00551647,0.04760996,0.06656284,-0.21901404,0.16775395,-0.11573967,0.27189744,-0.00315448,-0.20469592,-0.08767237,-0.12434981,0.15191304,0.17995063,-0.01498908,0.05985603,-0.14786196,-0.05456895,0.08988425,0.10993935,0.09009119,-0.23859297,-0.00634141,-0.0204517,0.02772127,0.12855639,SIMULATED,1.05,1.13,1.42,37,42,21
2924,44.8375,10.50629,-0.26010722,0.0264723,-0.12258109,0.25502406,0.08582017,0.01846601,0.10802182,-0.24030418,0.1099663,0.13208976,-0.00442314,0.11996405,-0.25676227,0.04647821,0.06790232,0.0606361,0.16825299,-0.13751271,-0.06389584,-0.11073223,0.08008787,0.21535493,-0.05739528,-0.03464541,-0.14562811,0.00491633,0.12994995,0.03805806,0.07756313,-0.09331839,-0.07451584,0.07924294,-0.06261972,0.20921706,0.01225221,-0.10909891,-0.08501162,-0.08889214,0.07635056,-0.02769553,0.06919974,-0.08683394,-0.2548977,0.02421655,-0.02484323,0.09733745,0.04760421,-0.14439712,0.06364908,-0.05357554,0.25651538,0.12751995,-0.11525655,0.01865873,-0.24022301,-0.0607961,0.11773164,0.0478756,0.13619269,-0.19738566,-0.10561543,0.02611095,-0.0473437,0.15111018,SIMULATED,1.05,1.13,1.42,37,42,21
5926,45.1795,10.50629,-0.17214402,0.04270813,-0.13863302,0.16239053,0.18412049,-0.14440163,0.00069113,-0.16664565,0.00194951,0.00883236,0.04323553,0.15737591,-0.21875489,-0.16906906,-0.05785932,0.04264863,0.24175078,-0.15565378,-0.07258248,-0.21079449,-0.08141728,0.22385072,0.0036453,-0.09234718,-0.01089256,-0.22353967,0.04645749,0.09465831,0.15906167,0.11532459,-0.15133024,-0.00929392,-0.17908601,-0.08378779,0.22081604,-0.08546129,0.07277085,-0.15953252,-0.03728968,0.06226863,-0.01093635,0.13252572,-0.13803418,-0.10721605,0.07216935,-0.01062868,0.24093716,0.06540508,0.00050832,0.04029214,-0.18892462,0.15848637,0.02830851,0.10469442,-0.00696645,-0.1721312,0.10924988,0.01495943,0.08933218,0.10912725,-0.13481062,0.00049855,-0.1022475,-0.00749139,SIMULATED,1.164,1.12,1.48,31,40,29
5610,45.1435,10.50629,-0.16791767,-0.07453803,-0.00531045,0.02693145,-0.02124526,-0.04325856,0.00685103,-0.1864472,0.0550801,0.10628225,0.05864009,0.00393905,-0.2339332,-0.00445743,0.0028585,0.04708096,0.25944704,0.0424903,-0.00245992,-0.0969555,-0.06209333,0.12892551,0.07160663,0.04514006,-0.05239011,-0.25541825,0.08778492,-0.05702591,0.26178839,0.08038498,-0.09745029,-0.00752543,-0.25767271,-0.05389789,0.30918884,-0.05623832,0.13196226,-0.10437773,-0.04151256,0.08137688,-0.02196153,0.25239507,-0.12924249,-0.07412703,-0.06939068,-0.06827739,0.25818657,0.01724308,-0.06521385,-0.0968284,-0.26738508,0.10205123,0.03693841,0.04119691,0.02535461,-0.21920663,-0.00339055,-0.09124386,0.14464338,0.034324,-0.14275144,0.04778299,-0.12608069,0.01142746,SIMULATED,1.164,1.12,1.48,31,40,29
6163,45.2065,10.50629,-0.12561313,0.02448381,-0.15839149,0.13489329,0.1200085,-0.09999694,-0.15005914,-0.13519921,0.0969977,0.02708895,-0.01082308,0.09535208,-0.02312628,0.03667771,-0.0962411,-0.0087991,0.17267849,0.00915665,0.09751209,-0.01143314,-0.06612644,0.18536809,-0.01536423,0.05258622,0.05146646,-0.17332783,-0.00166989,-0.15960655,0.05551496,0.10712284,-0.19916041,0.0529544,-0.29948257,0.16047627,0.06492184,0.02321175,0.03706948,-0.13413914,-0.13104349,0.04857892,-0.04370918,0.32392536,-0.10209586,-0.026221,-0.06745177,-0.15291447,0.22988475,0.04727022,0.04600477,-0.00215461,-0.09629989,0.16797993,-0.01196881,0.0819268,0.16504651,-0.27061622,-0.01384324,-0.15311049,0.13782481,0.19886983,-0.17275872,0.00257357,-0.16948199,0.01848848,SIMULATED,1.164,1.12,1.48,31,40,29
6242,45.2155,10.50629,-0.17339088,-0.07254454,-0.10897569,0.1557807,0.10762432,-0.12060748,-0.01119013,-0.17149722,0.03760642,0.14579664,-0.04994557,0.29084304,-0.1435008,-0.03074284,0.01600601,-0.08777201,0.21044124,-0.07013672,-0.0276678,-0.03681951,-0.03977262,0.18769135,0.07686185,0.02248606,-0.08507835,-0.21521922,-0.00411768,0.02844582,0.16930479,0.09714925,-0.12567062,-0.01196074,-0.20876643,0.05939417,0.05091868,-0.13855497,0.09269664,-0.19352218,-0.11866008,-0.07453667,-0.0764654,0.14594994,-0.13218342,-0.08356877,-0.06699087,-0.03720015,0.16591438,0.12800633,-0.15092109,-0.03798379,-0.234559,-0.03564566,0.07539269,0.16187674,0.15540574,-0.26531197,0.03162315,-0.06215367,0.08265246,0.14300664,-0.15904216,0.04004884,-0.16032623,-0.05462203,SIMULATED,1.164,1.12,1.48,31,40,29
6321,45.2245,10.50629,-0.15384357,0.02382081,-0.12199054,0.16117892,0.12705131,-0.08049635,0.03635915,-0.26378033,0.00491503,0.03901642,0.00184458,0.13683773,-0.02551023,-0.15248577,-0.03390573,-0.00862803,0.19118399,-0.00260348,-0.03670795,-0.11394639,-0.14282597,0.1947665,-0.03428815,0.04722681,-0.04270009,-0.30535588,0.07300445,0.00273232,0.18736698,0.07535692,-0.21004336,0.03372134,-0.16029709,0.00467347,0.21721096,0.0611612,0.01945837,-0.28283698,-0.07206157,0.05664751,-0.04593318,0.16762503,-0.15652336,-0.06665643,0.14709922,-0.11146558,0.1176109,0.07581117,0.07986121,0.00594019,-0.17409271,0.12088235,0.08662087,-0.00455791,0.11348466,-0.10236423,-0.04388819,-0.14343812,-0.09038802,0.23801564,-0.0543031,-0.08594414,-0.11187162,-0.16220864,SIMULATED,1.164,1.12,1.48,31,40,29
6400,45.2335,10.50629,-0.07390251,-0.00190321,-0.05097812,0.19009639,0.0444402,-0.08832223,0.05323681,-0.15322037,0.07591767,0.11027896,0.02512374,0.08130507,-0.09019309,-0.19784406,0.01706489,0.06231241,0.23095092,-0.02903235,-0.07910784,-0.12348074,-0.10692234,0.15084941,-0.01948045,-0.00766575,0.09637697,-0.04743555,0.02181133,-0.01945622,0.18912018,0.02980802,-0.16315493,-0.05696897,-0.29522595,0.04262952,0.16803973,-0.03222558,0.04636845,-0.18284161,-0.13402505,0.05773412,0.00416224,0.31960681,0.01002022,-0.2203642,0.05741718,-0.22111805,0.21541731,-0.0766622,-0.07035159,-0.04753975,-0.16091748,0.14664403,0.02791701,0.13361823,0.10216307,-0.25978568,-0.03612754,-0.13264865,-0.00485479,0.17930592,-0.06039266,-0.00622363,-0.06448495,-0.11556784,SIMULATED,1.164,1.12,1.48,31,40,29
5531,45.1345,10.50629,0.02218713,0.0368704,-0.18873485,0.00452488,0.15993031,0.06696912,0.00859103,-0.32657503,-0.07159345,0.05955916,0.06309365,0.25818288,-0.15222889,-0.02260602,-0.03843036,0.09786663,0.08990351,-0.03514458,-0.07216656,-0.00921153,-0.23568126,0.13266364,0.10167873,0.16366968,0.1210308,-0.20538481,0.01284091,-0.1109637,0.18225559,0.08169009,-0.10664929,-0.01162082,-0.10989586,0.05429087,0.11545197,-0.0814966,0.10353508,-0.21445057,-0.03035586,0.19119184,0.05847046,0.12625115,-0.02099425,-0.09915334,-0.02447588,-0.12690653,0.15249395,0.02085405,0.04333033,-0.03173293,-0.12732602,0.17663926,0.06770677,0.0978977,0.10631447,-0.29790215,0.10155734,0.02305034,0.08574745,0.18273574,-0.08722393,-0.00367492,-0.14643497,0.14732185,SIMULATED,1.164,1.12,1.48,31,40,29
6005,45.1885,10.50629,-0.05121804,-0.03008449,-0.011758,0.10120551,0.31478918,-0.02686276,0.06689072,-0.19992873,0.04627352,0.01498035,0.16564431,0.13909253,-0.24559783,0.05910235,-0.09414064,0.11298674,0.182563,-0.15785079,-0.05838284,-0.0221114,-0.08673746,0.18423594,-0.03551464,-0.04826622,0.03614805,-0.31285327,0.04333699,0.04218149,0.16078095,0.11121852,-0.07155913,-0.09245463,-0.09805726,0.10205457,0.15977965,-0.04589887,0.09478486,-0.12824092,-0.06952642,0.08212751,0.11766207,0.18116403,-0.09347095,-0.07442462,0.10410363,-0.03732629,0.210406,0.0536917,-0.14812798,-0.04947384,-0.16564815,0.00011956,0.16908881,0.13199404,-0.00444458,-0.08804601,0.12561506,-0.03848675,-0.01452019,0.14980741,-0.0681411,-0.07589095,-0.27233046,-0.10107308,SIMULATED,1.164,1.12,1.48,31,40,29
6479,45.2425,10.50629,-0.18767758,0.10137558,-0.25977634,0.11373306,0.05367578,-0.03899012,0.10855283,-0.20129497,0.0869275,0.04970662,-0.01660694,0.17873592,-0.1574491,-0.17292626,-0.03191557,0.11560607,0.2402715,-0.07881664,-0.15772581,-0.11219033,-0.22140006,0.16347098,0.01513891,0.11325268,0.05086733,-0.12325955,0.07957472,0.02538089,0.19429902,0.10828591,-0.0576897,-0.03029546,-0.05690121,0.02798768,0.18596946,-0.0919406,-0.03339973,-0.11840646,-0.15041665,0.05320792,-0.05906991,0.14209307,0.04556034,-0.15155697,-0.07378455,-0.05615948,0.23835254,0.04378254,0.06626126,-0.13715492,-0.13237001,0.09727981,0.07049454,0.02039273,0.11640168,-0.1012715,-0.12141851,-0.20023172,-0.04970343,0.21678197,-0.07057626,0.06395657,-0.13134469,-0.15382921,SIMULATED,1.164,1.12,1.48,31,40,29
5452,45.1255,10.50629,-0.26848086,0.06723744,0.03808234,0.01808698,0.07930554,-0.0582289,-0.06637705,-0.21779482,0.01842812,0.23936573,0.05592049,-0.00596261,-0.11596544,-0.03174145,-0.0004955,-0.06135505,0.1033617,-0.03323838,-0.13806083,-0.09687036,-0.00194635,0.18521988,0.00015707,0.13515071,-0.06100633,-0.15602683,0.02398285,0.01568581,0.23266192,0.12943212,-0.19454317,0.00507186,-0.04504218,0.19220827,0.19303223,-0.14420464,-0.06798148,-0.2107344,-0.15979383,0.01600527,0.02107417,0.1852509,-0.22489885,-0.09599921,-0.08306634,-0.03892908,0.21402067,-0.05031131,0.0469722,-0.12599507,-0.09902246,0.13459664,0.03487237,0.17860348,-0.02166976,-0.25261866,0.04576149,-0.0382084,0.18328572,0.02681787,-0.13977661,0.03217444,-0.12026401,0.10564918,SIMULATED,1.164,1.12,1.48,31,40,29
6084,45.1975,10.50629,-0.33343122,-0.00845971,-0.22888421,0.12303531,0.05171921,-0.05818832,0.03544735,-0.21254261,0.03246011,0.13119192,-0.02150913,0.06501666,-0.21197542,0.0081476,-0.05777909,-0.00393244,0.27040832,0.01352235,-0.06775226,0.02570006,-0.00982235,0.26783125,0.05245644,0.12772599,-0.10440494,-0.15161678,0.06676228,-0.06723367,0.22016196,0.06151954,-0.26594264,-0.01203333,-0.2083723,0.08964949,0.23412818,-0.03163651,0.01543068,-0.10304813,-0.02889105,0.10849693,-0.0491728,0.10063424,-0.08452256,-0.14068821,0.04618659,-0.09968405,0.17214251,-0.00854821,0.13575175,0.00128062,-0.12498907,0.05545114,0.1058902,0.06876709,-0.03072735,-0.11620059,0.13184337,-0.01621464,-0.01948609,0.18349385,-0.11829854,0.02304439,-0.12666721,-0.01442969,SIMULATED,1.164,1.12,1.48,31,40,29
5847,45.1705,10.50629,-0.25330727,-0.00214366,-0.11151228,0.17687809,0.02314589,-0.0865191,0.07217148,-0.18792531,0.11062043,0.0040346,-0.04680983,0.06085975,-0.07153649,-0.04913706,-0.01732269,-0.03452559,0.23767869,-0.0173064,-0.01917971,-0.12175186,-0.14213535,0.26306468,-0.08934018,0.07206396,-0.0119756,-0.23495794,0.08712486,-0.01245227,0.07915395,-0.09944979,-0.06123543,0.10010499,-0.24160819,-0.08476947,0.17489139,-0.07136404,0.1708008,-0.20293347,-0.14495651,0.21783453,-0.09987019,0.15972291,-0.11136574,-0.13754882,-0.01066818,-0.09087254,0.11529503,-0.04968117,0.04960947,-0.03487181,-0.21118353,0.13900842,0.10746412,0.19332922,0.11467166,-0.18345852,-0.03534123,-0.03854156,0.08962753,0.15193955,-0.02966448,-0.09175985,-0.08921047,-0.05802641,SIMULATED,1.164,1.12,1.48,31,40,29
5689,45.1525,10.50629,-0.19535725,-0.07700717,-0.08558254,0.08629062,0.04727923,-0.02270992,0.00834041,-0.22490597,0.03783507,0.07451324,-0.01136522,0.10748257,-0.25938304,-0.05506839,0.03499186,-0.05444929,0.12991956,-0.13668958,-0.05463877,-0.03406099,-0.16597265,0.0775298,0.07544384,0.14799057,-0.19511196,-0.15013897,0.06995624,-0.04395173,0.14345803,0.11469759,-0.26604131,0.00949463,-0.19580091,0.02854757,0.06499643,-0.0635165,0.15274453,-0.16862231,0.05148904,0.05849897,-0.00330115,0.24110877,-0.016465,-0.12986821,-0.09231784,-0.02217983,0.25599385,0.02554032,-0.04056931,-0.04145476,-0.21116708,0.17156275,0.04718201,0.06003093,0.00286801,-0.25156297,0.00138755,-0.07671463,0.10260132,0.0528914,-0.13605442,0.05572553,-0.27729736,-0.0412567,SIMULATED,1.164,1.12,1.48,31,40,29
